Place_id,Map LOcation,Name,Price,Cuisine,Latitude,Longitude,Address,Timing,,Rating,Total Raters,Competitor_Count,Area Name
190,https://www.google.co.in/maps/place/Royal+relax/data=!4m7!3m6!1s0x3bdddb94e684f31d:0xeac76ce410df4fd3!8m2!3d20.1826864!4d73.9916432!16s%2Fg%2F11qh7qrblz!19sChIJHfOE5pTb3TsR00_fEORsxo?authuser=0&hl=en&rclk=1,Royal relax,255,Indian,20.1826864,73.9916432,·,,,4.5,4,15,satpur
192,https://www.google.co.in/maps/place/Sainath+Center+Pav+Vada/data=!4m7!3m6!1s0x3bdddbb631084f07:0x54d9f9b9a71a670c!8m2!3d20.1821644!4d73.9925084!16s%2Fg%2F11ght17wff!19sChIJB08IMbbb3TsRDGcap7n52VQ?authuser=0&hl=en&rclk=1,Sainath Center Pav Vada,100,Restaurant,20.1821644,73.9925084,·,Open,,4,305,19,dwarka
193,https://www.google.co.in/maps/place/HOTEL+CHETAN+PARADISE/data=!4m7!3m6!1s0x3bdddaeb8e625ba1:0x1e0900d0f22ffa1f!8m2!3d20.1881579!4d74.0034936!16s%2Fg%2F11bwncnwsx!19sChIJoVtijuva3TsRH_ov8tAACR4?authuser=0&hl=en&rclk=1,HOTEL CHETAN PARADISE,255,Restaurant,20.1881579,74.0034936,·,Open,,3.9,386,29,college road
194,https://www.google.co.in/maps/place/Siddhivinayak+Hotel+%26+Banquets/data=!4m10!3m9!1s0x3bdddb8e1d084f5b:0x65a0ba9055fe675c!5m2!4m1!1i2!8m2!3d20.1595756!4d73.9739152!16s%2Fg%2F11t9lfnd6s!19sChIJW08IHY7b3TsRXGfVZC6oGU?authuser=0&hl=en&rclk=1,Siddhivinayak Hotel & Banquets,255,Restaurant,20.1595756,73.9739152,,,,4.7,40,8,cidco
195,https://www.google.co.in/maps/place/Shubhankar+Restuararant+And+Bar/data=!4m7!3m6!1s0x3bddc32708853fdd:0xceaa78658b955577!8m2!3d20.1347546!4d73.891115!16s%2Fg%2F11f2xmxh61!19sChIJ3TFCCfD3TsRd1WVi2V4qs4?authuser=0&hl=en&rclk=1,Shubhankar Restuararant And Bar,300,Restaurant,20.1347546,73.891115,·,Open,,3.7,105,15,upnagar
196,https://www.google.co.in/maps/place/HOTEL+Chowrang+NONVEG+MUTTON+BHAKRI/data=!4m7!3m6!1s0x3bdddb3b1e555fe9:0x6c97350cea3f2c1b!8m2!3d20.1959966!4d74.0167208!16s%2Fg%2F11l6zd7jkv!19sChIJ6V9VHjvb3TsRGyw_6gw1l2w?authuser=0&hl=en&rclk=1,HOTEL Chowrang NONVEG MUTTON BHAKRI,300,Non Vegetarian Restaurant,20.1959966,74.0167208,·,,,4.5,17,41,indira nagar
197,https://www.google.co.in/maps/place/Zatka+misal+pimpalgaon/data=!4m7!3m6!1s0x3bdddb7b2fa65939:0x64cf34369779fe47!8m2!3d20.1699647!4d73.9933859!16s%2Fg%2F11qbs5jds5!19sChIJOVmmL3vb3TsRR_55lzY0z2Q?authuser=0&hl=en&rclk=1,Zatka misal pimpalgaon,100,Restaurant,20.1699647,73.9933859,·,Open,,4.1,44,43,pimpalgaon baswant
198,https://www.google.co.in/maps/place/Samarth+Pav+Bhaji/data=!4m7!3m6!1s0x3bdddb14fbb629d7:0xc9efb0efd364146!8m2!3d20.1655553!4d73.9886096!16s%2Fg%2F11sgvymwy4!19sChIJ1ym2xTb3TsRRkE2_Q77ngw?authuser=0&hl=en&rclk=1,Samarth Pav Bhaji,255,Restaurant,20.1655553,73.9886096,·,,,5,1,16,panchvati
199,https://www.google.co.in/maps/place/Makhanchor+Dhaba/data=!4m7!3m6!1s0x3bddda923da5f0d1:0xc68f65cd20bfc5ed!8m2!3d20.1937658!4d74.0114406!16s%2Fg%2F11c1q3w_dq!19sChIJ0fClPZLa3TsR7cW_IM1lj8Y?authuser=0&hl=en&rclk=1,Makhanchor Dhaba,300,Dhaba,20.1937658,74.0114406,,Open,,3.8,655,0,trimbakeshwar
200,https://www.google.co.in/maps/place/New+Himalaya+Hotel/data=!4m7!3m6!1s0x3bdddb33cbb5545b:0xd0b6d59d8dde403a!8m2!3d20.1878231!4d73.9395172!16s%2Fg%2F11fk8dlm5y!19sChIJW1S1yzPb3TsROkDejZ3VttA?authuser=0&hl=en&rclk=1,New Himalaya Hotel,255,Restaurant,20.1878231,73.9395172,·,Open,,4.3,11,16,college road
201,https://www.google.co.in/maps/place/Hotel+Rangat+Garden/data=!4m7!3m6!1s0x3bddda8fe0d56063:0x91894f395f2cc4e6!8m2!3d20.196723!4d74.0175622!16s%2Fg%2F11clyt62gq!19sChIJY2DV4I_a3TsR5sQsXzlPiZE?authuser=0&hl=en&rclk=1,Hotel Rangat Garden,300,Restaurant,20.196723,74.0175622,·,Open,,3.8,268,6,meri colony
202,https://www.google.co.in/maps/place/Hotel+Sandeep+Dream%27s/data=!4m7!3m6!1s0x3bddcf726b8ef14b:0xa7227c1c27c231a5!8m2!3d20.1614316!4d74.0326899!16s%2Fg%2F11tn48v2g6!19sChIJS_GOa3LP3TsRpTHCJxx8Iqc?authuser=0&hl=en&rclk=1,Hotel Sandeep Dream's,255,Restaurant,20.1614316,74.0326899,·,,,4.3,12,39,indira nagar
203,https://www.google.co.in/maps/place/Priya+Restaurant/data=!4m7!3m6!1s0x3bdddad058af1691:0xd31fdac0cf14f094!8m2!3d20.1685945!4d73.9919492!16s%2Fg%2F11btn1819b!19sChIJkRavWNDa3TsRlPAUz8DaH9M?authuser=0&hl=en&rclk=1,Priya Restaurant,255,Fast Food,20.1685945,73.9919492,,Closed,,3.9,19,33,satpur
204,https://www.google.co.in/maps/place/Ambika+Hotel/data=!4m7!3m6!1s0x3bdddb0009ff647d:0xfa8b411eda96b41d!8m2!3d20.1847694!4d73.9927509!16s%2Fg%2F11w_t5bxff!19sChIJfWT_CQDb3TsRHbSW2h5Bi_o?authuser=0&hl=en&rclk=1,Ambika Hotel,255,Indian,20.1847694,73.9927509,·,,,5,2,41,nashik road
205,https://www.google.co.in/maps/place/Bhagwati+Hotel+%28Special+Misal%29/data=!4m7!3m6!1s0x3bdddbe4c5ffced3:0x53fd89913f75366f!8m2!3d20.1715313!4d73.9931958!16s%2Fg%2F11glj93fmb!19sChIJ087_xeTb3TsRbzZ1P5GJ_VM?authuser=0&hl=en&rclk=1,Bhagwati Hotel (Special Misal),255,Restaurant,20.1715313,73.9931958,·,Open,,4.8,6,41,pathardi phata
206,https://www.google.co.in/maps/place/Baswant+Bhojanalay/data=!4m7!3m6!1s0x3bdddb128836457d:0x6a3117ea667e597!8m2!3d20.1739089!4d73.9860768!16s%2Fg%2F11fp7tc35_!19sChIJfUU2iBLb3TsRlVnpn4RowY?authuser=0&hl=en&rclk=1,Baswant Bhojanalay,255,Restaurant,20.1739089,73.9860768,·,,,3.9,8,21,pimpalgaon baswant
207,https://www.google.co.in/maps/place/Vaijayanta+Bhelbhatta+And+Nashta+Point/data=!4m7!3m6!1s0x3bddc55d0cd8b761:0x7815cf71ce293f50!8m2!3d20.1506455!4d73.9822226!16s%2Fg%2F11pz2ttxjb!19sChIJYbfYDF3F3TsRUD8pznHPFXg?authuser=0&hl=en&rclk=1,Vaijayanta Bhelbhatta And Nashta Point,255,Fast Food,20.1506455,73.9822226,·,,,5,1,41,dwarka
208,https://www.google.co.in/maps/place/Shahid+Caterer%27s/data=!4m7!3m6!1s0x3bdddb007d15f447:0xca07ae89fe0abf2a!8m2!3d20.169363!4d73.9941605!16s%2Fg%2F11wnyhqttx!19sChIJR_QVfQDb3TsRKr8K_omuB8o?authuser=0&hl=en&rclk=1,Shahid Caterer's,255,Restaurant,20.169363,73.9941605,,Open,,4.4,9,41,panchvati
209,https://www.google.co.in/maps/place/Sainath+Kachhi+Dabeli/data=!4m7!3m6!1s0x3bdddb7df2c02b35:0x991d363bbb9bc4c4!8m2!3d20.1675866!4d73.9905987!16s%2Fg%2F11t6ljhyyd!19sChIJNSvA8n3b3TsRxMSbuzs2HZk?authuser=0&hl=en&rclk=1,Sainath Kachhi Dabeli,255,Fast Food,20.1675866,73.9905987,·,Open,,5,1,15,shalimar
210,https://www.google.co.in/maps/place/Hotel+Bhavani+Darbar/data=!4m7!3m6!1s0x3bdddb9a2340e03f:0x31b64db6519715bc!8m2!3d20.2002508!4d74.0209937!16s%2Fg%2F11kg3fscjl!19sChIJPBAI5rb3TsRvBWXUbZNtjE?authuser=0&hl=en&rclk=1,Hotel Bhavani Darbar,255,Restaurant,20.2002508,74.0209937,·,,,5,3,38,satana naka
212,https://www.google.co.in/maps/place/Pal+Dhaba+%28pimpalgaon+branch%29/data=!4m7!3m6!1s0x3bdddb005573bcb1:0x99a527528889fdb4!8m2!3d20.1744328!4d73.9840083!16s%2Fg%2F11vq6r1st5!19sChIJsbxzVQDb3TsRtP2JiFInpZk?authuser=0&hl=en&rclk=1,Pal Dhaba (pimpalgaon branch),255,Punjabi,20.1744328,73.9840083,·,Closed,,5,4,17,pimpalgaon baswant
213,https://www.google.co.in/maps/place/Hotel+yashwanti+restaurant+and+bar/data=!4m7!3m6!1s0x3bddc5007459f6af:0x31243eb2d50ac401!8m2!3d20.1489709!4d73.9812978!16s%2Fg%2F11wv00w7bj!19sChIJr_ZZdADF3TsRAcQK1bIJDE?authuser=0&hl=en&rclk=1,Hotel yashwanti restaurant and bar,255,Restaurant,20.1489709,73.9812978,· No reviews,,,5,524,42,shalimar
214,https://www.google.co.in/maps/place/Barkat+Biryani+and+Chinese+restaurants/data=!4m7!3m6!1s0x3bdddb005466d0b5:0x48b7d315a488f5dc!8m2!3d20.1632156!4d73.988195!16s%2Fg%2F11wg5txkfq!19sChIJtdBmVADb3TsR3PWIpBXTt0g?authuser=0&hl=en&rclk=1,Barkat Biryani and Chinese restaurants,255,Biryani,20.1632156,73.988195,· No reviews,Open,,4.9,524,22,panchvati
216,https://www.google.co.in/maps/place/Hotel+Shivray/data=!4m7!3m6!1s0x3bddc559be61ddcd:0xccb6a5a37d79254c!8m2!3d20.1485948!4d73.9805814!16s%2Fg%2F11rq0yb89r!19sChIJzd1hvlnF3TsRTCV5faOltsw?authuser=0&hl=en&rclk=1,Hotel Shivray,255,Fast Food,20.1485948,73.9805814,·,,,3.3,3,10,nashik railway station
217,https://www.google.co.in/maps/place/Hotel+Ranwara+3/data=!4m7!3m6!1s0x3bddd11cf5054d5d:0x8041147a7977e393!8m2!3d20.207196!4d74.0303616!16s%2Fg%2F11swfg7l6x!19sChIJXU0F9RzR3TsRkN3eXoUQYA?authuser=0&hl=en&rclk=1,Hotel Ranwara 3,255,Chicken,20.207196,74.0303616,·,,,4.5,2,41,satpur
218,https://www.google.co.in/maps/place/Rajtara+soda+centre/data=!4m7!3m6!1s0x3bdddbc659fa8e4b:0xd893655d4d936ea8!8m2!3d20.1730367!4d73.98685!16s%2Fg%2F11rwkxjnsz!19sChIJS476Wcbb3TsRqG6TTV1lk9g?authuser=0&hl=en&rclk=1,Rajtara soda centre,255,Fast Food,20.1730367,73.98685,·,Open,,4.3,4,14,shalimar
221,https://www.google.co.in/maps/place/Bikaner+Sweets/data=!4m7!3m6!1s0x3bddc3500b905667:0x21e958c88180cadf!8m2!3d20.1423729!4d73.8903251!16s%2Fg%2F11v0n21tyv!19sChIJZ1aQC1DD3TsR38qAgchY6SE?authuser=0&hl=en&rclk=1,Bikaner Sweets,255,Sweets and dessert buffet,20.1423729,73.8903251,·,Open,,5,2,13,dindori
223,https://www.google.co.in/maps/place/ROHIT+PAWAR/data=!4m7!3m6!1s0x3bdddb716aff05ad:0xe320d06f8504276a!8m2!3d20.1656563!4d73.9892526!16s%2Fg%2F11vqhqj9b5!19sChIJrQX_anHb3TsRaicEhW_QIOM?authuser=0&hl=en&rclk=1,ROHIT PAWAR,255,Fast Food,20.1656563,73.9892526,·,,,2,1,15,pimpalgaon baswant
224,https://www.google.co.in/maps/place/Rasal+Sweets+%26+Misal+Katta/data=!4m7!3m6!1s0x3bdddb0031a6bfb1:0xcb185e40527cf34c!8m2!3d20.1961688!4d74.0155007!16s%2Fg%2F11w9kx49n8!19sChIJsbmMQDb3TsRTPN8UkBeGMs?authuser=0&hl=en&rclk=1,Rasal Sweets & Misal Katta,255,Breakfast,20.1961688,74.0155007,·,Open,,3,2,29,sharanpur road
225,https://www.google.co.in/maps/place/Siddhivinayak+Health+Club+and+Fitness+Centre/data=!4m7!3m6!1s0x3bdddbf066a66da3:0x3126db048584d673!8m2!3d20.1591929!4d73.9740967!16s%2Fg%2F11j94ry19s!19sChIJo22mZvDb3TsRc9aEhQTbJjE?authuser=0&hl=en&rclk=1,Siddhivinayak Health Club and Fitness Centre,255,Restaurant,20.1591929,73.9740967,·,,,4.6,81,6,indira nagar
228,https://www.google.co.in/maps/place/Moraya+Amruttulya/data=!4m7!3m6!1s0x3bddc3b49adcdbc3:0xa0d229f8ac356f30!8m2!3d20.1449203!4d73.8939015!16s%2Fg%2F11v6zk8kmp!19sChIJw9vcmrTD3TsRMG81rPgp0qA?authuser=0&hl=en&rclk=1,Moraya Amruttulya,255,Restaurant,20.1449203,73.8939015,· No reviews,,,4.1,524,8,panchvati
229,https://www.google.co.in/maps/place/Brothers+Chinese+%26+Rolls/data=!4m7!3m6!1s0x3bddc3f86c7e5fd5:0x554e0045c8c63e78!8m2!3d20.1420568!4d73.8902268!16s%2Fg%2F11whz74czb!19sChIJ1V9bPjD3TsReD7GyEUATlU?authuser=0&hl=en&rclk=1,Brothers Chinese & Rolls,255,Fast Food,20.1420568,73.8902268,· No reviews,Open,,4.1,524,0,satana naka
230,https://www.google.co.in/maps/place/Hotel+Omkar/data=!4m7!3m6!1s0x3bdddd33a4b172b7:0x6523e3d0a65fcd3c!8m2!3d20.1864333!4d73.8867547!16s%2Fg%2F11p6pylmq7!19sChIJt3KxpDPd3TsRPM1fptDjI2U?authuser=0&hl=en&rclk=1,Hotel Omkar,255,Restaurant,20.1864333,73.8867547,· No reviews,,,4.1,524,5,indira nagar
231,https://www.google.co.in/maps/place/Hotel+KHASDAR/data=!4m7!3m6!1s0x3bdddb707c039ae7:0x4fa87a6b92a4d2e0!8m2!3d20.1655199!4d74.0183701!16s%2Fg%2F11tc1vvw8n!19sChIJ55oDfHDb3TsR4NKkkmt6qE8?authuser=0&hl=en&rclk=1,Hotel KHASDAR,255,Restaurant,20.1655199,74.0183701,·,Open 24 hours,,1,1,43,shalimar
232,https://www.google.co.in/maps/place/SHRI+SAI+VEGETABLE+MARKET/data=!4m7!3m6!1s0x3bdddb7efde3f1af:0x450bbb1b6487c468!8m2!3d20.1642766!4d73.9822836!16s%2Fg%2F11t5dt2dfr!19sChIJr_Hj_X7b3TsRaMSHZBu7C0U?authuser=0&hl=en&rclk=1,SHRI SAI VEGETABLE MARKET,255,Vegetarian,20.1642766,73.9822836,· No reviews,,,4.1,524,41,shalimar
233,https://www.google.co.in/maps/place/Sainath%28Indrapal%29+Vada+Pav+Center/data=!4m7!3m6!1s0x3bdddb1ed743f6af:0xe12412474a92ab78!8m2!3d20.1717379!4d73.9929078!16s%2Fg%2F11lv_49mt4!19sChIJr_ZD1x7b3TsReKuSSkcSJOE?authuser=0&hl=en&rclk=1,Sainath(Indrapal) Vada Pav Center,255,Breakfast,20.1717379,73.9929078,· No reviews,Open,,4.1,524,40,satpur
234,https://www.google.co.in/maps/place/HOTEL+NEW+SAHYADRI/data=!4m7!3m6!1s0x3bdddadf00a1ad57:0x1cce10194adb4f68!8m2!3d20.1784754!4d73.9858801!16s%2Fg%2F11fx8q_z04!19sChIJV62hAN_a3TsRaE_bShkQzhw?authuser=0&hl=en&rclk=1,HOTEL NEW SAHYADRI,255,Restaurant,20.1784754,73.9858801,·,,,3.8,37,42,panchvati
235,https://www.google.co.in/maps/place/Shree+Sidhivinayak+Vada+Pav/data=!4m7!3m6!1s0x3bdddb5136ab129f:0xa54fafd7529eacf!8m2!3d20.1661821!4d73.9890749!16s%2Fg%2F11wfch16jd!19sChIJnxKrNlHb3TsRzopdf36VAo?authuser=0&hl=en&rclk=1,Shree Sidhivinayak Vada Pav,255,Fast Food,20.1661821,73.9890749,· No reviews,,,4.1,524,17,cidco
237,https://www.google.co.in/maps/place/Rasal+Misal+%26+Rasal+Sweet%27s/data=!4m7!3m6!1s0x3bdddb9cda725a37:0x23e46e3b0c093f76!8m2!3d20.1705943!4d73.9871802!16s%2Fg%2F11rzjf68s9!19sChIJN1py2pzb3TsRdj8JDDtu5CM?authuser=0&hl=en&rclk=1,Rasal Misal & Rasal Sweet's,255,Sweet shop,20.1705943,73.9871802,·,Open,,3.5,6,43,satpur
238,https://www.google.co.in/maps/place/Hotel+Rucha/data=!4m10!3m9!1s0x3bdddad14c57dcff:0x2576968e2961f48d!5m2!4m1!1i2!8m2!3d20.165265!4d73.9890978!16s%2Fg%2F1pxq7hdfw!19sChIJ_9xXTNHa3TsRjfRhKY6WdiU?authuser=0&hl=en&rclk=1,Hotel Rucha,255,Restaurant,20.165265,73.9890978,,,,3.6,910,3,meri colony
239,https://www.google.co.in/maps/place/Jadhav+Resorts+Lonwadi/data=!4m7!3m6!1s0x3bddcfe468e165b7:0x20642c14cc55c682!8m2!3d20.1568104!4d74.0456029!16s%2Fg%2F11c2mcvq_l!19sChIJt2XhaOTP3TsRgsZVzBQsZCA?authuser=0&hl=en&rclk=1,Jadhav Resorts Lonwadi,255,Wedding venue,20.1568104,74.0456029,·,,,3.8,143,41,trimbakeshwar
240,https://www.google.co.in/maps/place/Nakoda+Jain+Sweets+Pimplgaon/data=!4m7!3m6!1s0x3bdddad908d98829:0x174b7b2c84b4f675!8m2!3d20.1731192!4d73.9868367!16s%2Fg%2F11c807gk1f!19sChIJKYjZCNna3TsRdfa0hCx7Sxc?authuser=0&hl=en&rclk=1,Nakoda Jain Sweets Pimplgaon,255,Indian sweets shop,20.1731192,73.9868367,·,Closed,,3.8,290,5,pimpalgaon baswant
241,https://www.google.co.in/maps/place/HOTEL+VRUNDAVAN+FAMILY+GARDEN+%26+RESTAURANTS/data=!4m7!3m6!1s0x3bddd1d884be9cc3:0x430de10e6f6c2b65!8m2!3d20.2080741!4d74.0315723!16s%2Fg%2F11fkr77ryh!19sChIJw5yhNjR3TsRZStsbw7hDUM?authuser=0&hl=en&rclk=1,HOTEL VRUNDAVAN FAMILY GARDEN & RESTAURANTS,255,Restaurant,20.2080741,74.0315723,·,,,4.1,39,0,gangapur road
242,https://www.google.co.in/maps/place/Mauli+Dhaba+Pure+Veg+%26+Family+Restaurant/data=!4m7!3m6!1s0x3bddc70aac2e926d:0x7fd37c261042c524!8m2!3d20.0316743!4d74.0031811!16s%2Fg%2F11vz3l8xr6!19sChIJbZIurArH3TsRJMVCECZ8038?authuser=0&hl=en&rclk=1,Mauli Dhaba Pure Veg & Family Restaurant,100,Familyfriendly,20.0316743,74.0031811,·,Open,,4.7,14,39,deolali
243,https://www.google.co.in/maps/place/Hariyana+Special+Jilebi/data=!4m7!3m6!1s0x3bdddbfa36d2bf89:0xc7631f2792cea35c!8m2!3d20.1688648!4d73.9916241!16s%2Fg%2F11thjtfxl_!19sChIJib_SNvrb3TsRXKPOkicfY8c?authuser=0&hl=en&rclk=1,Hariyana Special Jilebi,255,Restaurant,20.1688648,73.9916241,·,,,5,1,0,college road
244,https://www.google.co.in/maps/place/Hotel+Laybhari/data=!4m7!3m6!1s0x3bddddeb3c986685:0x4106fe043e33b33f!8m2!3d20.1996154!4d73.9107756!16s%2Fg%2F11t5_10ctb!19sChIJhWaYPOvd3TsRP7MzPgTBkE?authuser=0&hl=en&rclk=1,Hotel Laybhari,255,Restaurant,20.1996154,73.9107756,·,,,5,1,41,shalimar
245,https://www.google.co.in/maps/place/HOTEL+MALHARWADA/data=!4m7!3m6!1s0x3bdddbcf5fb06757:0xad440da87fd856fc!8m2!3d20.1748444!4d73.9825932!16s%2Fg%2F11sdv27rk3!19sChIJV2ewX8_b3TsR_FbYf6gNRK0?authuser=0&hl=en&rclk=1,HOTEL MALHARWADA,255,Restaurant,20.1748444,73.9825932,·,,,4,1,42,gangapur road
246,https://www.google.co.in/maps/place/Mother%27s+Kitchen/data=!4m7!3m6!1s0x3bdddb616bf6690f:0xbe809f825395914f!8m2!3d20.1653948!4d73.9893238!16s%2Fg%2F11pf694dxb!19sChIJD2n2a2Hb3TsRT5GVU4KfgL4?authuser=0&hl=en&rclk=1,Mother's Kitchen,255,Restaurant,20.1653948,73.9893238,· No reviews,,,4.1,524,8,panchvati
247,https://www.google.co.in/maps/place/RK+Biriyani+House+Rizwan/data=!4m7!3m6!1s0x3bddc355e42eeef9:0xc01f6f18a4826374!8m2!3d20.1442046!4d73.8943505!16s%2Fg%2F11y686y8df!19sChIJe4u5FXD3TsRdGOCpBhvH8A?authuser=0&hl=en&rclk=1,RK Biriyani House Rizwan,255,Biryani,20.1442046,73.8943505,No reviews,,,4.1,524,42,nashik railway station
248,https://www.google.co.in/maps/place/Sk+Biryani/data=!4m7!3m6!1s0x3bdddb2cf2a69afd:0xd899709939018441!8m2!3d20.16339!4d73.9883451!16s%2Fg%2F11szjqvxb0!19sChIJ_Zqm8izb3TsRQYQBOZlwmdg?authuser=0&hl=en&rclk=1,Sk Biryani,255,Restaurant,20.16339,73.9883451,· No reviews,,,4.1,524,8,sharanpur road
249,https://www.google.co.in/maps/place/Om+sai+chinese/data=!4m7!3m6!1s0x3bddc3000c23a785:0x4db4f5474b8ea22c!8m2!3d20.1423493!4d73.8902651!16s%2Fg%2F11wj060zp8!19sChIJhacjDADD3TsRLKKOS0f1tE0?authuser=0&hl=en&rclk=1,Om sai chinese,255,Chinese,20.1423493,73.8902651,· No reviews,,,4.1,524,11,panchvati
250,https://www.google.co.in/maps/place/Bhau+hotel/data=!4m7!3m6!1s0x3bddc4ccf1b65e9d:0xc61fd0bc7d2aa59f!8m2!3d20.1542679!4d73.9673622!16s%2Fg%2F11cn9z7jz6!19sChIJnV628czE3TsRn6UqfbzQH8Y?authuser=0&hl=en&rclk=1,Bhau hotel,255,Fast Food,20.1542679,73.9673622,·,,,3.6,5,1,satpur
251,https://www.google.co.in/maps/place/Saptshrungi+Bhelbhatta/data=!4m7!3m6!1s0x3bddc5978a3cfc49:0xbec39e46431eb643!8m2!3d20.1475967!4d73.9429796!16s%2Fg%2F11tn0_mtvm!19sChIJSfw8ipfF3TsRQ7YeQ0aew74?authuser=0&hl=en&rclk=1,Saptshrungi Bhelbhatta,255,Restaurant,20.1475967,73.9429796,· No reviews,,,4.1,524,8,shalimar
252,https://www.google.co.in/maps/place/Vaibhav+Farhan+mart/data=!4m7!3m6!1s0x3bddc3005b3534fd:0xea2a94de261edc80!8m2!3d20.1425446!4d73.890582!16s%2Fg%2F11wbk7_sy3!19sChIJ_TQ1WwDD3TsRgNweJt6UKuo?authuser=0&hl=en&rclk=1,Vaibhav Farhan mart,255,Fast Food,20.1425446,73.890582,· No reviews,,,4.1,524,40,shalimar
253,https://www.google.co.in/maps/place/Prathmesh+Food%27S/data=!4m7!3m6!1s0x3bdddbcdefb734ab:0x8e5a9e4f644b25fb!8m2!3d20.1811705!4d73.9931037!16s%2Fg%2F11j_2f07pj!19sChIJqzS3783b3TsRyVLZEeWo4?authuser=0&hl=en&rclk=1,Prathmesh Food'S,255,Fast Food,20.1811705,73.9931037,· No reviews,,,4.1,524,6,cidco
255,https://www.google.co.in/maps/place/Gopalkrushna+Hotel/data=!4m7!3m6!1s0x3bdddda1046a71bf:0x28f33ea6babbd8c1!8m2!3d20.1497217!4d73.8883986!16s%2Fg%2F11jt7h744x!19sChIJv3FqBKHd3TsRwdi7uqY8yg?authuser=0&hl=en&rclk=1,Gopalkrushna Hotel,255,Restaurant,20.1497217,73.8883986,· No reviews,,,4.1,524,43,satana naka
256,https://www.google.co.in/maps/place/Krushna+Shop/data=!4m7!3m6!1s0x3bdddb0ef5b551af:0xbc1a2c753027544!8m2!3d20.1638712!4d73.981598!16s%2Fg%2F11sgwkqj83!19sChIJr1G19Q7b3TsRRHUCU8eiwQs?authuser=0&hl=en&rclk=1,Krushna Shop,255,Restaurant,20.1638712,73.981598,· No reviews,,,4.1,524,0,shalimar
257,https://www.google.co.in/maps/place/New+Yashodip+Hotel/data=!4m7!3m6!1s0x3bddddf292289655:0x739807258b1b493c!8m2!3d20.1691355!4d73.9295366!16s%2Fg%2F11sd1wm2by!19sChIJVZYokvLd3TsRPEkbiyUHmHM?authuser=0&hl=en&rclk=1,New Yashodip Hotel,255,Restaurant,20.1691355,73.9295366,· No reviews,,,4.1,524,42,panchvati
258,https://www.google.co.in/maps/place/Sohanlal+M+Kochar/data=!4m7!3m6!1s0x3bdddb8f427cac35:0x6d99cc244d04827!8m2!3d20.1672434!4d73.9905639!16s%2Fg%2F11sc3ghzlq!19sChIJNax8Qo_b3TsRJ0jQRMKc2QY?authuser=0&hl=en&rclk=1,Sohanlal M Kochar,255,Restaurant,20.1672434,73.9905639,· No reviews,,,4.1,524,16,pimpalgaon baswant
259,https://www.google.co.in/maps/place/Shimla+Namkeen/data=!4m7!3m6!1s0x3bdddb85569a6525:0x428c2dce15d75b18!8m2!3d20.1914322!4d74.009563!16s%2Fg%2F11tdj70z5x!19sChIJJWWaVoXb3TsRGFvXFc4tjEI?authuser=0&hl=en&rclk=1,Shimla Namkeen,255,Fast Food,20.1914322,74.009563,· No reviews,,,4.1,524,1,sharanpur road
260,https://www.google.co.in/maps/place/Hotel+Bhagyashree/data=!4m7!3m6!1s0x3bddc5a39bec6e2b:0xd99c4dec4b6cdec1!8m2!3d20.1472728!4d73.9428664!16s%2Fg%2F11sx1_sfk2!19sChIJK27sm6PF3TsRwd5sSxNnNk?authuser=0&hl=en&rclk=1,Hotel Bhagyashree,255,Fast Food,20.1472728,73.9428664,· No reviews,,,4.1,524,0,panchvati
261,https://www.google.co.in/maps/place/Dine+9+Multicuisine+Restaurant/data=!4m7!3m6!1s0x395e85bc33a76d4b:0xc360897b7253a082!8m2!3d23.0283067!4d72.5424125!16s%2Fg%2F11s8mxrsch!19sChIJS22nM7yFXjkRgqBTcnuJYMM?authuser=0&hl=en&rclk=1,Dine 9 Multicuisine Restaurant,300,North Indian,23.0283067,72.5424125,·,Open,,3.9,131,42,college road
262,https://www.google.co.in/maps/place/Khandhesh+Special+Vadapav+Corner/data=!4m7!3m6!1s0x3bdddbac657b60bb:0x222b9bf4f310d9bd!8m2!3d20.1659623!4d73.989013!16s%2Fg%2F11vspgknyp!19sChIJu2B7Zazb3TsRvdkQ8_SbKyI?authuser=0&hl=en&rclk=1,Khandhesh Special Vadapav Corner,255,Fast Food,20.1659623,73.989013,· No reviews,,,4.1,524,66,panchvati
263,https://www.google.com/maps/place/ASHTAKAM+-+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bddebe9bd561201:0x3f1b341ccc3bd686!8m2!3d20.0186102!4d73.8289121!16s%2Fg%2F11wfz6vx65!19sChIJARJWvenr3TsRhtY7zBw0Gz8?authuser=0&hl=en&rclk=1,ASHTAKAM - Pure Veg Restaurant,255,Restaurant,20.0186102,73.8289121,"· NH60, Bali Maharaj Mandir Chowk",⋅ Closes 10:30 pm,,4.6,28,66,college road
